key,panel,family,n,m,seed,source,arm,ns,prep_ns
layout:12,layout,destination,5000,22447,1729,1666,mean_ring,736200.0,42600.0
layout:12,layout,destination,5000,22447,1729,1666,std_binary,1120650.0,0.0
layout:12,layout,destination,5000,22447,1729,3333,binary,1150550.0,0.0
layout:12,layout,destination,5000,22447,1729,3333,caliber,982700.0,89900.0
layout:12,layout,destination,5000,22447,1729,3333,degree4,1293050.0,304000.0
layout:12,layout,destination,5000,22447,1729,3333,fourary,1153850.0,0.0
layout:12,layout,destination,5000,22447,1729,3333,max_maxdegree,689000.0,108200.0
layout:12,layout,destination,5000,22447,1729,3333,mean_degree,714850.0,42600.0
layout:12,layout,destination,5000,22447,1729,3333,mean_map,790500.0,42600.0
layout:12,layout,destination,5000,22447,1729,3333,mean_ring,714050.0,42600.0
layout:12,layout,destination,5000,22447,1729,3333,std_binary,1106550.0,0.0
layout:13,layout,random,5000,22447,1729,1666,binary,1132050.0,0.0
layout:13,layout,random,5000,22447,1729,1666,caliber,1015200.0,96300.0
layout:13,layout,random,5000,22447,1729,1666,degree4,1354550.0,293100.0
layout:13,layout,random,5000,22447,1729,1666,fourary,1103250.0,0.0
layout:13,layout,random,5000,22447,1729,1666,max_maxdegree,708100.0,80600.0
layout:13,layout,random,5000,22447,1729,1666,mean_degree,690000.0,52400.0
layout:13,layout,random,5000,22447,1729,1666,mean_map,778900.0,52400.0
layout:13,layout,random,5000,22447,1729,1666,mean_ring,713300.0,52400.0
layout:13,layout,random,5000,22447,1729,1666,std_binary,1135500.0,0.0
layout:13,layout,random,5000,22447,1729,3333,binary,1140850.0,0.0
layout:13,layout,random,5000,22447,1729,3333,caliber,985700.0,96300.0
layout:13,layout,random,5000,22447,1729,3333,degree4,1318200.0,293100.0
layout:13,layout,random,5000,22447,1729,3333,fourary,1104350.0,0.0
layout:13,layout,random,5000,22447,1729,3333,max_maxdegree,712600.0,80600.0
layout:13,layout,random,5000,22447,1729,3333,mean_degree,701700.0,52400.0
