family,seed,source,rate,arm,null_seed,admitted,potential_work,pushes,pops,comparisons,scouts,scout_scans,scout_yield,field_ns
sparse,42,666,0.25,weight_permutation,16,1142,6647,1545,1545,26537,195,1177,535,31715000
sparse,42,333,0.5,vertex_permutation,16,2285,10654,1578,1578,27398,382,1748,709,31715000
sparse,42,666,0.5,vertex_permutation,16,2285,10654,1638,1638,28526,393,1760,766,31715000
sparse,42,333,0.5,weight_permutation,16,2285,12641,1636,1636,28553,355,1945,796,31715000
sparse,42,666,0.5,weight_permutation,16,2285,12641,1580,1580,27425,354,2000,739,31715000
sparse,42,333,0.05,vertex_permutation,17,228,1043,1409,1409,23316,46,236,81,31715000
sparse,42,666,0.05,vertex_permutation,17,228,1043,1428,1428,23762,68,307,140,31715000
sparse,42,333,0.05,weight_permutation,17,228,1276,1423,1423,23602,42,242,100,31715000
sparse,42,666,0.05,weight_permutation,17,228,1276,1421,1421,23711,52,280,129,31715000
sparse,42,333,0.1,vertex_permutation,17,457,2190,1445,1445,24200,93,481,184,31715000
sparse,42,666,0.1,vertex_permutation,17,457,2190,1486,1486,25154,120,576,274,31715000
sparse,42,333,0.1,weight_permutation,17,457,2581,1472,1472,24805,96,519,221,31715000
sparse,42,666,0.1,weight_permutation,17,457,2581,1445,1445,24262,90,502,200,31715000
sparse,42,333,0.25,vertex_permutation,17,1142,5401,1527,1527,26125,211,1043,440,31715000
sparse,42,666,0.25,vertex_permutation,17,1142,5401,1543,1543,26406,243,1188,487,31715000
sparse,42,333,0.25,weight_permutation,17,1142,6303,1535,1535,26135,209,1160,469,31715000
sparse,42,666,0.25,weight_permutation,17,1142,6303,1550,1550,26640,205,1146,475,31715000
sparse,42,333,0.5,vertex_permutation,17,2285,10606,1598,1598,27706,379,1754,696,31715000
sparse,42,666,0.5,vertex_permutation,17,2285,10606,1597,1597,27629,397,1849,688,31715000
sparse,42,333,0.5,weight_permutation,17,2285,12508,1587,1587,27528,345,1931,759,31715000
sparse,42,666,0.5,weight_permutation,17,2285,12508,1631,1631,28551,347,1855,775,31715000
sparse,42,333,0.05,vertex_permutation,18,228,1082,1413,1413,23478,44,211,104,31715000
sparse,42,666,0.05,vertex_permutation,18,228,1082,1398,1398,23173,51,246,104,31715000
sparse,42,333,0.05,weight_permutation,18,228,1232,1443,1443,24291,61,328,149,31715000
sparse,42,666,0.05,weight_permutation,18,228,1232,1425,1425,23776,55,294,132,31715000
sparse,42,333,0.1,vertex_permutation,18,457,2109,1441,1441,24168,92,412,196,31715000
sparse,42,666,0.1,vertex_permutation,18,457,2109,1421,1421,23748,88,414,200,31715000
sparse,42,333,0.1,weight_permutation,18,457,2533,1460,1460,24650,99,555,249,31715000
sparse,42,666,0.1,weight_permutation,18,457,2533,1464,1464,24740,99,538,238,31715000
sparse,42,333,0.25,vertex_permutation,18,1142,5176,1486,1486,25243,206,929,386,31715000
sparse,42,666,0.25,vertex_permutation,18,1142,5176,1514,1514,25795,210,946,408,31715000
sparse,42,333,0.25,weight_permutation,18,1142,6490,1545,1545,26572,210,1205,524,31715000
sparse,42,666,0.25,weight_permutation,18,1142,6490,1525,1525,26125,203,1169,500,31715000
sparse,42,333,0.5,vertex_permutation,18,2285,10473,1541,1541,26581,361,1579,628,31715000
sparse,42,666,0.5,vertex_permutation,18,2285,10473,1592,1592,27573,371,1627,693,31715000
sparse,42,333,0.5,weight_permutation,18,2285,12556,1628,1628,28327,363,1987,789,31715000
sparse,42,666,0.5,weight_permutation,18,2285,12556,1610,1610,28014,353,1922,775,31715000
sparse,42,333,0.05,vertex_permutation,19,228,1018,1431,1431,23880,59,262,127,31715000
sparse,42,666,0.05,vertex_permutation,19,228,1018,1431,1431,23883,56,281,125,31715000
sparse,42,333,0.05,weight_permutation,19,228,1386,1440,1440,24092,58,337,170,31715000
sparse,42,666,0.05,weight_permutation,19,228,1386,1427,1427,23781,52,311,150,31715000
sparse,42,333,0.1,vertex_permutation,19,457,2080,1457,1457,24485,103,452,211,31715000
sparse,42,666,0.1,vertex_permutation,19,457,2080,1449,1449,24302,94,461,189,31715000
sparse,42,333,0.1,weight_permutation,19,457,2705,1475,1475,24888,103,574,270,31715000
sparse,42,666,0.1,weight_permutation,19,457,2705,1453,1453,24430,100,591,247,31715000
sparse,42,333,0.25,vertex_permutation,19,1142,5125,1538,1538,26327,216,955,417,31715000
sparse,42,666,0.25,vertex_permutation,19,1142,5125,1493,1493,25407,213,949,383,31715000
sparse,42,333,0.25,weight_permutation,19,1142,6574,1547,1547,26457,212,1201,518,31715000
sparse,42,666,0.25,weight_permutation,19,1142,6574,1560,1560,26814,217,1236,498,31715000
sparse,42,333,0.5,vertex_permutation,19,2285,10425,1622,1622,28229,374,1694,704,31715000
sparse,42,666,0.5,vertex_permutation,19,2285,10425,1635,1635,28551,399,1752,710,31715000
sparse,42,333,0.5,weight_permutation,19,2285,12730,1631,1631,28441,371,2010,831,31715000
sparse,42,666,0.5,weight_permutation,19,2285,12730,1592,1592,27510,345,1898,743,31715000
sparse,42,333,0.05,vertex_permutation,20,228,1036,1424,1424,23712,49,230,111,31715000
sparse,42,666,0.05,vertex_permutation,20,228,1036,1440,1440,24115,51,221,138,31715000
sparse,42,333,0.05,weight_permutation,20,228,1324,1445,1445,24212,54,303,142,31715000
sparse,42,666,0.05,weight_permutation,20,228,1324,1444,1444,24089,60,336,145,31715000
sparse,42,333,0.1,vertex_permutation,20,457,2080,1442,1442,24175,92,422,182,31715000
sparse,42,666,0.1,vertex_permutation,20,457,2080,1462,1462,24676,94,426,242,31715000
sparse,42,333,0.1,weight_permutation,20,457,2585,1487,1487,25183,104,585,262,31715000
sparse,42,666,0.1,weight_permutation,20,457,2585,1474,1474,24803,103,580,253,31715000
sparse,42,333,0.25,vertex_permutation,20,1142,5237,1533,1533,26345,222,1016,468,31715000
sparse,42,666,0.25,vertex_permutation,20,1142,5237,1549,1549,26695,210,978,444,31715000
sparse,42,333,0.25,weight_permutation,20,1142,6400,1554,1554,26690,201,1111,474,31715000
sparse,42,666,0.25,weight_permutation,20,1142,6400,1553,1553,26665,210,1177,483,31715000
sparse,42,333,0.5,vertex_permutation,20,2285,10593,1598,1598,27770,358,1683,703,31715000
sparse,42,666,0.5,vertex_permutation,20,2285,10593,1587,1587,27536,363,1710,683,31715000
sparse,42,333,0.5,weight_permutation,20,2285,12574,1655,1655,28927,362,1943,796,31715000
sparse,42,666,0.5,weight_permutation,20,2285,12574,1619,1619,28104,366,1996,770,31715000
sparse,42,333,0.05,vertex_permutation,21,228,1043,1423,1423,23626,61,277,109,31715000
sparse,42,666,0.05,vertex_permutation,21,228,1043,1408,1408,23356,54,236,111,31715000
sparse,42,333,0.05,weight_permutation,21,228,1352,1433,1433,23938,57,359,155,31715000
sparse,42,666,0.05,weight_permutation,21,228,1352,1429,1429,23931,55,342,168,31715000
sparse,42,333,0.1,vertex_permutation,21,457,2092,1473,1473,24659,114,499,204,31715000
sparse,42,666,0.1,vertex_permutation,21,457,2092,1453,1453,24389,98,440,222,31715000
sparse,42,333,0.1,weight_permutation,21,457,2696,1443,1443,24152,93,559,223,31715000
sparse,42,666,0.1,weight_permutation,21,457,2696,1464,1464,24717,108,653,284,31715000
sparse,42,333,0.25,vertex_permutation,21,1142,5418,1559,1559,26756,220,1040,453,31715000
sparse,42,666,0.25,vertex_permutation,21,1142,5418,1513,1513,25802,204,928,432,31715000
sparse,42,333,0.25,weight_permutation,21,1142,6377,1528,1528,26125,204,1155,499,31715000
sparse,42,666,0.25,weight_permutation,21,1142,6377,1561,1561,26811,209,1188,514,31715000
sparse,42,333,0.5,vertex_permutation,21,2285,10659,1603,1603,27808,376,1719,721,31715000
sparse,42,666,0.5,vertex_permutation,21,2285,10659,1621,1621,28263,371,1676,724,31715000
sparse,42,333,0.5,weight_permutation,21,2285,12481,1630,1630,28409,358,1969,771,31715000
sparse,42,666,0.5,weight_permutation,21,2285,12481,1585,1585,27427,342,1853,734,31715000
sparse,42,333,0.05,vertex_permutation,22,228,1092,1435,1435,23851,61,291,133,31715000
sparse,42,666,0.05,vertex_permutation,22,228,1092,1422,1422,23631,57,279,119,31715000
sparse,42,333,0.05,weight_permutation,22,228,1299,1429,1429,23841,54,308,156,31715000
sparse,42,666,0.05,weight_permutation,22,228,1299,1434,1434,23912,56,326,132,31715000
sparse,42,333,0.1,vertex_permutation,22,457,2174,1460,1460,24547,115,517,237,31715000
sparse,42,666,0.1,vertex_permutation,22,457,2174,1439,1439,24122,108,504,192,31715000
sparse,42,333,0.1,weight_permutation,22,457,2682,1463,1463,24630,98,581,257,31715000
sparse,42,666,0.1,weight_permutation,22,457,2682,1467,1467,24736,94,559,238,31715000
sparse,42,333,0.25,vertex_permutation,22,1142,5274,1520,1520,25983,216,978,411,31715000
sparse,42,666,0.25,vertex_permutation,22,1142,5274,1513,1513,25828,218,995,399,31715000
sparse,42,333,0.25,weight_permutation,22,1142,6456,1527,1527,26212,199,1150,517,31715000
sparse,42,666,0.25,weight_permutation,22,1142,6456,1563,1563,26833,207,1200,482,31715000
sparse,42,333,0.5,vertex_permutation,22,2285,10263,1558,1558,26938,352,1579,662,31715000
sparse,42,666,0.5,vertex_permutation,22,2285,10263,1596,1596,27719,389,1723,673,31715000
sparse,42,333,0.5,weight_permutation,22,2285,12605,1643,1643,28807,358,1987,816,31715000
sparse,42,666,0.5,weight_permutation,22,2285,12605,1623,1623,28290,363,1995,782,31715000
sparse,42,333,0.05,vertex_permutation,23,228,1080,1421,1421,23667,53,232,127,31715000
sparse,42,666,0.05,vertex_permutation,23,228,1080,1421,1421,23527,55,261,115,31715000
sparse,42,333,0.05,weight_permutation,23,228,1284,1420,1420,23544,51,271,122,31715000
sparse,42,666,0.05,weight_permutation,23,228,1284,1425,1425,23819,57,321,119,31715000
sparse,42,333,0.1,vertex_permutation,23,457,2052,1453,1453,24445,102,440,211,31715000
sparse,42,666,0.1,vertex_permutation,23,457,2052,1435,1435,23950,97,443,202,31715000
sparse,42,333,0.1,weight_permutation,23,457,2589,1469,1469,24739,91,500,235,31715000
sparse,42,666,0.1,weight_permutation,23,457,2589,1479,1479,25090,100,576,234,31715000
sparse,42,333,0.25,vertex_permutation,23,1142,5172,1528,1528,26109,225,1007,450,31715000
sparse,42,666,0.25,vertex_permutation,23,1142,5172,1509,1509,25763,223,998,423,31715000
sparse,42,333,0.25,weight_permutation,23,1142,6532,1555,1555,26713,205,1149,549,31715000
sparse,42,666,0.25,weight_permutation,23,1142,6532,1550,1550,26605,202,1134,493,31715000
sparse,42,333,0.5,vertex_permutation,23,2285,10406,1631,1631,28563,377,1649,725,31715000
sparse,42,666,0.5,vertex_permutation,23,2285,10406,1579,1579,27304,358,1642,687,31715000
sparse,42,333,0.5,weight_permutation,23,2285,12801,1639,1639,28661,356,1951,809,31715000
sparse,42,666,0.5,weight_permutation,23,2285,12801,1580,1580,27402,352,1928,736,31715000
sparse,42,333,0.05,vertex_permutation,24,228,1054,1435,1435,23912,60,275,124,31715000
sparse,42,666,0.05,vertex_permutation,24,228,1054,1420,1420,23643,52,238,121,31715000
sparse,42,333,0.05,weight_permutation,24,228,1292,1439,1439,24064,53,299,137,31715000
sparse,42,666,0.05,weight_permutation,24,228,1292,1437,1437,24009,60,343,160,31715000
sparse,42,333,0.1,vertex_permutation,24,457,2037,1465,1465,24694,105,462,198,31715000
sparse,42,666,0.1,vertex_permutation,24,457,2037,1438,1438,24093,90,390,183,31715000
sparse,42,333,0.1,weight_permutation,24,457,2576,1467,1467,24696,96,568,237,31715000
sparse,42,666,0.1,weight_permutation,24,457,2576,1470,1470,24815,97,563,238,31715000
sparse,42,333,0.25,vertex_permutation,24,1142,5209,1511,1511,25779,214,966,388,31715000
sparse,42,666,0.25,vertex_permutation,24,1142,5209,1513,1513,25856,205,960,404,31715000
sparse,42,333,0.25,weight_permutation,24,1142,6410,1536,1536,26327,201,1156,488,31715000
sparse,42,666,0.25,weight_permutation,24,1142,6410,1549,1549,26610,210,1188,498,31715000
sparse,42,333,0.5,vertex_permutation,24,2285,10533,1597,1597,27812,360,1661,677,31715000
sparse,42,666,0.5,vertex_permutation,24,2285,10533,1605,1605,27871,356,1702,700,31715000
sparse,42,333,0.5,weight_permutation,24,2285,12556,1651,1651,28842,360,1994,801,31715000
sparse,42,666,0.5,weight_permutation,24,2285,12556,1620,1620,28246,354,1947,781,31715000
sparse,42,333,0.05,vertex_permutation,25,228,1053,1407,1407,23357,57,252,104,31715000
sparse,42,666,0.05,vertex_permutation,25,228,1053,1408,1408,23385,56,265,99,31715000
sparse,42,333,0.05,weight_permutation,25,228,1335,1439,1439,23980,51,298,143,31715000
sparse,42,666,0.05,weight_permutation,25,228,1335,1434,1434,23969,47,257,151,31715000
sparse,42,333,0.1,vertex_permutation,25,457,2171,1454,1454,24542,105,516,247,31715000
sparse,42,666,0.1,vertex_permutation,25,457,2171,1465,1465,24606,110,545,204,31715000
sparse,42,333,0.1,weight_permutation,25,457,2642,1467,1467,24707,86,507,258,31715000
sparse,42,666,0.1,weight_permutation,25,457,2642,1470,1470,24829,91,538,265,31715000
sparse,42,333,0.25,vertex_permutation,25,1142,5342,1535,1535,26487,210,989,445,31715000
sparse,42,666,0.25,vertex_permutation,25,1142,5342,1483,1483,25142,212,1010,415,31715000
sparse,42,333,0.25,weight_permutation,25,1142,6377,1551,1551,26652,193,1096,514,31715000
sparse,42,666,0.25,weight_permutation,25,1142,6377,1520,1520,26054,207,1189,503,31715000
sparse,42,333,0.5,vertex_permutation,25,2285,10781,1642,1642,28612,391,1776,695,31715000
sparse,42,666,0.5,vertex_permutation,25,2285,10781,1566,1566,27031,377,1733,673,31715000
sparse,42,333,0.5,weight_permutation,25,2285,12248,1589,1589,27548,333,1803,759,31715000
sparse,42,666,0.5,weight_permutation,25,2285,12248,1572,1572,27181,343,1845,735,31715000
sparse,42,333,0.05,vertex_permutation,26,228,1031,1423,1423,23677,60,277,130,31715000
sparse,42,666,0.05,vertex_permutation,26,228,1031,1415,1415,23540,49,231,103,31715000
sparse,42,333,0.05,weight_permutation,26,228,1269,1426,1426,23793,49,284,141,31715000
sparse,42,666,0.05,weight_permutation,26,228,1269,1452,1452,24440,58,335,172,31715000
sparse,42,333,0.1,vertex_permutation,26,457,2169,1437,1437,24010,107,498,216,31715000
sparse,42,666,0.1,vertex_permutation,26,457,2169,1456,1456,24408,104,488,190,31715000
sparse,42,333,0.1,weight_permutation,26,457,2624,1496,1496,25336,96,567,289,31715000
sparse,42,666,0.1,weight_permutation,26,457,2624,1478,1478,24991,96,577,274,31715000
sparse,42,333,0.25,vertex_permutation,26,1142,5464,1492,1492,25444,219,1048,424,31715000
sparse,42,666,0.25,vertex_permutation,26,1142,5464,1550,1550,26610,225,1083,468,31715000
sparse,42,333,0.25,weight_permutation,26,1142,6459,1583,1583,27383,209,1153,531,31715000
sparse,42,666,0.25,weight_permutation,26,1142,6459,1549,1549,26657,210,1182,496,31715000
sparse,42,333,0.5,vertex_permutation,26,2285,10572,1581,1581,27386,376,1682,662,31715000
sparse,42,666,0.5,vertex_permutation,26,2285,10572,1612,1612,28033,395,1736,709,31715000
sparse,42,333,0.5,weight_permutation,26,2285,12583,1655,1655,29004,363,1946,817,31715000
sparse,42,666,0.5,weight_permutation,26,2285,12583,1609,1609,27990,345,1902,771,31715000
sparse,42,333,0.05,vertex_permutation,27,228,1043,1418,1418,23513,59,222,86,31715000
sparse,42,666,0.05,vertex_permutation,27,228,1043,1419,1419,23679,60,268,110,31715000
sparse,42,333,0.05,weight_permutation,27,228,1288,1434,1434,23910,51,281,142,31715000
sparse,42,666,0.05,weight_permutation,27,228,1288,1426,1426,23806,50,286,133,31715000
sparse,42,333,0.1,vertex_permutation,27,457,2123,1471,1471,24740,108,457,197,31715000
sparse,42,666,0.1,vertex_permutation,27,457,2123,1458,1458,24565,106,499,224,31715000
sparse,42,333,0.1,weight_permutation,27,457,2637,1509,1509,25557,98,570,279,31715000
sparse,42,666,0.1,weight_permutation,27,457,2637,1489,1489,25187,99,599,276,31715000
sparse,42,333,0.25,vertex_permutation,27,1142,5313,1575,1575,27180,235,1058,476,31715000
sparse,42,666,0.25,vertex_permutation,27,1142,5313,1511,1511,25804,225,1090,452,31715000
sparse,42,333,0.25,weight_permutation,27,1142,6530,1571,1571,27159,203,1203,519,31715000
sparse,42,666,0.25,weight_permutation,27,1142,6530,1567,1567,27044,219,1266,524,31715000
sparse,42,333,0.5,vertex_permutation,27,2285,10528,1611,1611,28043,402,1837,724,31715000
sparse,42,666,0.5,vertex_permutation,27,2285,10528,1617,1617,28157,391,1813,722,31715000
sparse,42,333,0.5,weight_permutation,27,2285,12620,1652,1652,28906,354,1955,803,31715000
sparse,42,666,0.5,weight_permutation,27,2285,12620,1579,1579,27421,357,1990,749,31715000
sparse,42,333,0.05,vertex_permutation,28,228,1051,1410,1410,23297,57,237,86,31715000
sparse,42,666,0.05,vertex_permutation,28,228,1051,1403,1403,23330,52,244,115,31715000
sparse,42,333,0.05,weight_permutation,28,228,1326,1419,1419,23565,50,286,113,31715000
sparse,42,666,0.05,weight_permutation,28,228,1326,1441,1441,24144,56,311,145,31715000
sparse,42,333,0.1,vertex_permutation,28,457,2116,1452,1452,24292,103,461,178,31715000
sparse,42,666,0.1,vertex_permutation,28,457,2116,1433,1433,24077,88,407,194,31715000
sparse,42,333,0.1,weight_permutation,28,457,2580,1450,1450,24341,86,490,201,31715000
sparse,42,666,0.1,weight_permutation,28,457,2580,1459,1459,24730,100,563,269,31715000
sparse,42,333,0.25,vertex_permutation,28,1142,5308,1516,1516,25914,218,992,402,31715000
sparse,42,666,0.25,vertex_permutation,28,1142,5308,1527,1527,26174,218,1011,450,31715000
sparse,42,333,0.25,weight_permutation,28,1142,6375,1541,1541,26514,201,1085,460,31715000
sparse,42,666,0.25,weight_permutation,28,1142,6375,1545,1545,26572,214,1199,506,31715000
sparse,42,333,0.5,vertex_permutation,28,2285,10653,1587,1587,27490,382,1736,653,31715000
sparse,42,666,0.5,vertex_permutation,28,2285,10653,1609,1609,27953,388,1771,707,31715000
sparse,42,333,0.5,weight_permutation,28,2285,12401,1632,1632,28518,356,1904,800,31715000
sparse,42,666,0.5,weight_permutation,28,2285,12401,1619,1619,28288,370,1964,747,31715000
sparse,42,333,0.05,vertex_permutation,29,228,1087,1438,1438,24008,49,243,132,31715000
sparse,42,666,0.05,vertex_permutation,29,228,1087,1412,1412,23439,46,211,92,31715000
sparse,42,333,0.05,weight_permutation,29,228,1225,1427,1427,23754,51,292,124,31715000
sparse,42,666,0.05,weight_permutation,29,228,1225,1429,1429,23730,54,302,117,31715000
sparse,42,333,0.1,vertex_permutation,29,457,2186,1461,1461,24554,100,481,215,31715000
sparse,42,666,0.1,vertex_permutation,29,457,2186,1447,1447,24248,98,451,184,31715000
sparse,42,333,0.1,weight_permutation,29,457,2554,1481,1481,25041,99,564,268,31715000
sparse,42,666,0.1,weight_permutation,29,457,2554,1442,1442,24161,92,507,218,31715000
sparse,42,333,0.25,vertex_permutation,29,1142,5312,1511,1511,25720,203,962,447,31715000
sparse,42,666,0.25,vertex_permutation,29,1142,5312,1514,1514,25788,220,1014,390,31715000
sparse,42,333,0.25,weight_permutation,29,1142,6332,1549,1549,26562,197,1101,480,31715000
sparse,42,666,0.25,weight_permutation,29,1142,6332,1523,1523,25970,189,1044,435,31715000
sparse,42,333,0.5,vertex_permutation,29,2285,10484,1572,1572,27217,363,1668,713,31715000
sparse,42,666,0.5,vertex_permutation,29,2285,10484,1570,1570,27234,368,1616,654,31715000
sparse,42,333,0.5,weight_permutation,29,2285,12366,1620,1620,28256,364,1954,766,31715000
sparse,42,666,0.5,weight_permutation,29,2285,12366,1570,1570,27074,354,1889,713,31715000
sparse,42,333,0.05,vertex_permutation,30,228,969,1419,1419,23542,57,239,98,31715000
sparse,42,666,0.05,vertex_permutation,30,228,969,1418,1418,23641,52,229,109,31715000
sparse,42,333,0.05,weight_permutation,30,228,1292,1423,1423,23678,48,260,112,31715000
sparse,42,666,0.05,weight_permutation,30,228,1292,1403,1403,23191,46,250,89,31715000
sparse,42,333,0.1,vertex_permutation,30,457,1967,1450,1450,24345,99,410,185,31715000
sparse,42,666,0.1,vertex_permutation,30,457,1967,1445,1445,24393,99,441,216,31715000
sparse,42,333,0.1,weight_permutation,30,457,2572,1460,1460,24559,90,473,214,31715000
sparse,42,666,0.1,weight_permutation,30,457,2572,1460,1460,24491,102,554,189,31715000
sparse,42,333,0.25,vertex_permutation,30,1142,5198,1511,1511,25756,214,959,390,31715000
sparse,42,666,0.25,vertex_permutation,30,1142,5198,1507,1507,25730,204,950,443,31715000
sparse,42,333,0.25,weight_permutation,30,1142,6399,1563,1563,26782,215,1181,477,31715000
sparse,42,666,0.25,weight_permutation,30,1142,6399,1532,1532,26367,224,1225,470,31715000
sparse,42,333,0.5,vertex_permutation,30,2285,10498,1607,1607,27932,391,1742,672,31715000
sparse,42,666,0.5,vertex_permutation,30,2285,10498,1568,1568,27235,356,1647,682,31715000
sparse,42,333,0.5,weight_permutation,30,2285,12474,1635,1635,28571,341,1891,780,31715000
sparse,42,666,0.5,weight_permutation,30,2285,12474,1597,1597,27603,348,1933,743,31715000
sparse,42,333,0.05,vertex_permutation,31,228,1028,1416,1416,23502,55,238,116,31715000
sparse,42,666,0.05,vertex_permutation,31,228,1028,1412,1412,23437,55,256,104,31715000
